20963,#doc=muzika.2.txt,,,,,,,,,,,,,,
21928,2,мне,Я,SPRO sg 1p - loc,,,е,н,м,,,,SPRO,Я,SPRO sg 1p - loc
21929,3,очень,ОЧЕНЬ,ADV -,,,ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -
21930,4,нравится,НРАВИТЬСЯ,V ipf praes sg indic - 3p,,,я,с,т,и,в,а,V,НРАВИТЬСЯ,V ipf praes sg indic - 3p
21931,5,звучание,ЗВУЧАНИЕ,S n inan acc sg,,,е,и,н,а,ч,у,S,ЗВУЧАНИЕ,S n inan acc sg
21932,6,их,ИХ,SPRO pl 3p gen ,,,х,и,,,,,A,ИХ,A - nonflex nonflex plen - -
21933,7,музыки,МУЗЫКА,S f inan gen sg,,,и,к,ы,з,у,м,S,МУЗЫКА,S f inan gen sg
21934,8,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21935,9,особенно,ОСОБЕННО,ADV -,,,о,н,н,е,б,о,ADV,ОСОБЕННО,ADV -
21936,10,последний,ПОСЛЕДНИЙ,A - nom sg plen m inan,,,й,и,н,д,е,л,A,ПОСЛЕДНИЙ,A - acc sg plen m inan
21937,11,альбом,АЛЬБОМ,S m inan acc sg,,,м,о,б,ь,л,а,S,АЛЬБОМ,S m inan acc sg
21938,12,.,.,SENT,,,,,,,,,SENT,.,SENT
21939,,,,,,,,,,,,,,,
21940,1,Он,ОН,SPRO sg 3p m nom,,,н,о,,,,,SPRO,ОН,SPRO sg 3p m nom
21941,2,такой,ТАКОЙ,A - nom sg plen m -,,,й,о,к,а,т,,A,ТАКОЙ,A - nom sg plen m -
21942,3,спокойный,СПОКОЙНЫЙ,A - nom sg plen m -,,,й,ы,н,й,о,к,A,СПОКОЙНЫЙ,A - nom sg plen m -
21943,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21944,5,и,И,CONJ,,,и,,,,,,CONJ,И,CONJ
21945,6,очень,ОЧЕНЬ,ADV -,,,ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -
21946,7,атмосферный,АТМОСФЕРНЫЙ,A - nom sg plen m -,,,й,ы,н,р,е,ф,A,АТМОСФЕРНЫЙ,A - nom sg plen m -
21947,8,.,.,SENT,,,,,,,,,SENT,.,SENT
21948,,,,,,,,,,,,,,,
21949,1,То есть,То есть,раздельно 7,,,ь,т,с,е, ,о,-,То есть,-
21950,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21951,3,аа,А,CONJ,,,а,а,,,,,NONLEX,АА,NONLEX
21952,4,..,..,SENT,,,,,,,,,SENT,..,SENT
21953,,,,,,,,,,,,,,,
21954,1,Ты,ТЫ,SPRO sg 2p - nom,,,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom
21955,2,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
21956,3,просто,ПРОСТО,ADV -,,,о,т,с,о,р,п,PART,ПРОСТО,PART
21957,4,слушаешь,СЛУШАТЬ,V ipf praes sg indic - 2p,,,ь,ш,е,а,ш,у,V,СЛУШАТЬ,V ipf praes sg indic - 2p
21958,5,музыку,МУЗЫКА,S f inan acc sg,,,у,к,ы,з,у,м,S,МУЗЫКА,S f inan acc sg
21959,6,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21960,7,ты,ТЫ,SPRO sg 2p - nom,,,ы,т,,,,,SPRO,ТЫ,SPRO sg 2p - nom
21961,8,погружаешься,ПОГРУЖАТЬСЯ,V ipf praes sg indic - 2p,,,я,с,ь,ш,е,а,V,ПОГРУЖАТЬСЯ,V ipf praes sg indic - 2p
21962,9,в,В,PR,,,в,,,,,,PR,В,PR
21963,10,эту,ЭТОТ,APRO - gen sg plen m -,,,у,т,э,,,,A,ЭТОТ,A - acc sg plen f -
21964,11,атмосферу,АТМОСФЕРА,S f inan acc sg,,,у,р,е,ф,с,о,S,АТМОСФЕРА,S f inan acc sg
21965,12,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21966,13,и,И,CONJ,,,и,,,,,,CONJ,И,CONJ
21967,14,представляешь,ПРЕДСТАВЛЯТЬ,V ipf praes sg indic - 2p,,,ь,ш,е,я,л,в,V,ПРЕДСТАВЛЯТЬ,V ipf praes sg indic - 2p
21968,15,себя,СЕБЯ,SPRO - - - acc,,,я,б,е,с,,,SPRO,СЕБЯ,SPRO - - - acc
21969,16,в,В,PR,,,в,,,,,,PR,В,PR
21970,17,каком-нибудь,КАКОЙ-НИБУДЬ,A - loc sg plen m ,,,ь,д,у,б,и,н,A,КАКОЙ-НИБУДЬ,A - loc sg plen m -
21971,18,..,..,SENT,,,,,,,,,SENT,..,SENT
21972,,,,,,,,,,,,,,,
21973,1,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
21974,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21975,3,лично,ЛИЧНО,ADV -,,,о,н,ч,и,л,,ADV,ЛИЧНО,ADV -
21976,4,я,Я,SPRO sg 1p - nom,,,я,,,,,,SPRO,Я,SPRO sg 1p - nom
21977,5,себя,СЕБЯ,SPRO - - - acc,,,я,б,е,с,,,SPRO,СЕБЯ,SPRO - - - acc
21978,6,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21979,7,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21980,8,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
21981,9,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
21982,10,	,_,,,,,,,,,,,_,11
21983,11,представляюбв,ПРЕДСТАВЛЯЮ,anom V ipf praes sg indic - 1p,,,в,б,ю,я,л,в,NONLEX,ПРЕДСТАВЛЯЮБВ,NONLEX
21984,12,	,_,,,,,,,,,,,_,11
21985,13,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21986,14,представляю,ПРЕДСТАВЛЯТЬ,V ipf praes sg indic - 1p,,,ю,я,л,в,а,т,V,ПРЕДСТАВЛЯТЬ,V ipf praes sg indic - 1p
21987,15,в,В,PR,,,в,,,,,,S,В,S - - nonflex nonflex
21988,16,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
21989,17,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
21990,18,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
21991,19,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
21992,20,таком,ТАКОЙ,A - loc sg plen m -,,,м,о,к,а,т,,A,ТАКОЙ,A - loc sg plen m -
21993,21,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
21994,22,немножечко,НЕМНОГО,ADV distort,,,о,к,ч,е,ж,о,ADV,НЕМНОЖЕЧКО,ADV -
21995,23,темноватом,ТЕМНОВАТЫЙ,A - loc sg plen m -,,,м,о,т,а,в,о,A,ТЕМНОВАТЫЙ,A - loc sg plen m -
21996,24,старом,СТАРЫЙ,A - loc sg plen m -,,,м,о,р,а,т,с,A,СТАРЫЙ,A - loc sg plen m -
21997,25,баре,БАР,S m inan loc sg,,,е,р,а,б,,,S,БАР,S m inan loc sg
21998,26,где-то,ГДЕ-ТО,ADV -,,,о,т,,е,д,г,ADV,ГДЕ-ТО,ADV -
21999,27,на,НА,PR,,,а,н,,,,,PR,НА,PR
22000,28,окраине,ОКРАИНА,S f inan loc sg,,,е,н,и,а,р,к,S,ОКРАИНА,S f inan loc sg
22001,29,маленького,МАЛЕНЬКИЙ,A - gen sg plen m -,,,о,г,о,к,ь,н,A,МАЛЕНЬКИЙ,A - gen sg plen m -
22002,30,городка,ГОРОДОК,S m inan gen sg,,,а,к,д,о,р,о,S,ГОРОДОК,S m inan gen sg
22003,31,.,.,SENT,,,,,,,,,SENT,.,SENT
22004,,,,,,,,,,,,,,,
22005,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22006,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22007,3,Где,ГДЕ,ADV -,,,е,д,г,,,,ADV,ГДЕ,ADV -
22008,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22009,5,в,В,PR,,,в,,,,,,PR,В,PR
22010,6,какой,КАКОЙ,A - ins sg plen f -,,,й,о,к,а,к,,A,КАКОЙ,A - ins sg plen f -
22011,7,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22012,8,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22013,9,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22014,10,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22015,11,	,_,,,,,,,,,,,_,12
22016,12,Старане,СТОРОНЕ,anom,,,е,н,а,р,а,т,S,СТАРАН,S f inan nom sg
22017,13,	,_,,,,,,,,,,,_,12
22018,14,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22019,15,Стране,СТРАНА,S f inan loc sg,,,е,н,а,р,т,с,S,СТРАНА,S f inan dat sg
22020,16,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22021,17,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22022,18,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22023,19,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22024,20,?,?,SENT,,,,,,,,,SENT,?,SENT
22025,,,,,,,,,,,,,,,
22026,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22027,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22028,3,Почему-то,ПОЧЕМУ-ТО,ADV -,,,о,т,,у,м,е,ADV,ПОЧЕМУ-ТО,ADV -
22029,4,в,В,PR,,,в,,,,,,PR,В,PR
22030,5,Канаде,КАНАДА,S f inan loc sg,,,е,д,а,н,а,к,S,КАНАДА,S f inan loc sg
22031,6,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22032,7,мне,Я,SPRO sg 1p - loc,,,е,н,м,,,,SPRO,Я,SPRO sg 1p - loc
22033,8,кажется,КАЗАТЬСЯ,V ipf praes sg indic - 3p,,,я,с,т,е,ж,а,V,КАЗАТЬСЯ,V ipf praes sg indic - 3p
22034,9,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22035,10,что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
22036,11,за,ЗА,PR,,,а,з,,,,,PR,ЗА,PR
22037,12,окном,ОКНО,S n inan ins sg,,,м,о,н,к,о,,S,ОКНО,S n inan ins sg
22038,13,холодно,ХОЛОДНО,ADV -,,,о,н,д,о,л,о,ADV,ХОЛОДНО,ADV -
22039,14,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22040,15,там,ТАМ,ADV -,,,м,а,т,,,,ADV,ТАМ,ADV -
22041,16,идет,ИДТИ,V ipf praes sg indic - 3p,,,т,е,д,и,,,V,ИДТИ,V ipf praes sg indic - 3p
22042,17,снег,СНЕГ,S m inan nom sg,,,г,е,н,с,,,S,СНЕГ,S m inan nom sg
22043,18,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22044,19,ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22045,20,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22046,21,типа,ТИПА,anom,,,а,п,и,т,,,S,ТИП,S m inan gen sg
22047,22,буря,БУРЯ,S f inan nom sg,,,я,р,у,б,,,S,БУРЯ,S f inan nom sg
22048,23,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22049,24,какая-нибудь,КАКОЙ-НИБУДЬ,A - nom sg plen f -,,,ь,д,у,б,и,н,A,КАКОЙ-НИБУДЬ,A - nom sg plen f -
22050,25,снежная,СНЕЖНЫЙ,A - nom sg plen f -,,,я,а,н,ж,е,н,A,СНЕЖНЫЙ,A - nom sg plen f -
22051,26,.,.,SENT,,,,,,,,,SENT,.,SENT
22052,,,,,,,,,,,,,,,
22053,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22054,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22055,3,Почему,ПОЧЕМУ,ADV -,,,у,м,е,ч,о,п,ADV,ПОЧЕМУ,ADV -
22056,4,Канада,КАНАДА,S f inan nom sg,,,а,д,а,н,а,к,S,КАНАДА,S f inan nom sg
22057,5,?,?,SENT,,,,,,,,,SENT,?,SENT
22058,,,,,,,,,,,,,,,
22059,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22060,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22061,3,Я,Я,SPRO sg 1p - nom,,,я,,,,,,SPRO,Я,SPRO sg 1p - nom
22062,4,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
22063,5,знаю,ЗНАТЬ,V ipf praes sg indic - 1p,,,ю,а,н,з,,,V,ЗНАТЬ,V ipf praes sg indic - 1p
22064,6,!,!,SENT,,,,,,,,,SENT,!,SENT
22065,,,,,,,,,,,,,,,
22066,1,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22067,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22068,3,у,У,PR,,,у,,,,,,PR,У,PR
22069,4,меня,Я,SPRO sg 1p - acc,,,я,н,е,м,,,SPRO,Я,SPRO sg 1p - acc
22070,5,такие,ТАКОЙ,A - nom pl plen - -,,,е,и,к,а,т,,A,ТАКОЙ,A - nom pl plen - -
22071,6,ассоциации,АССОЦИАЦИЯ,S f inan nom pl,,,и,и,ц,а,и,ц,S,АССОЦИАЦИЯ,S f inan nom pl
22072,7,..,..,SENT,,,,,,,,,SENT,..,SENT
22073,,,,,,,,,,,,,,,
22074,1,Вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
22075,2,.,.,SENT,,,,,,,,,SENT,.,SENT
22076,,,,,,,,,,,,,,,
22077,1,Что,ЧТО,CONJ,,,о,т,ч,,,,CONJ,ЧТО,CONJ
22078,2,внутри,ВНУТРИ,PR,,,и,р,т,у,н,в,PR,ВНУТРИ,PR
22079,3,такой,ТАКОЙ,A - nom sg plen m -,,,й,о,к,а,т,,A,ТАКОЙ,A - nom sg plen m -
22080,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22081,5,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
22082,6,очень,ОЧЕНЬ,ADV -,,,ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -
22083,7,сильный,СИЛЬНЫЙ,A - nom sg plen m -,,,й,ы,н,ь,л,и,A,СИЛЬНЫЙ,A - nom sg plen m -
22084,8,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22085,9,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22086,10,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22087,11,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22088,12,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22089,13,	,_,,,,,,,,,,,_,14
22090,14,эээм,Э,INTJ distort,,,м,э,э,э,,,S,ЭЭЭМ,S n inan nonflex nonflex
22091,15,	,_,,,,,,,,,,,_,14
22092,16,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22093,17,эм,ЭМ,INTJ,,,м,э,,,,,S,ЭМ,S n inan nonflex nonflex
22094,18,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22095,19,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22096,20,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22097,21,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22098,22,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22099,23,свет,СВЕТ,S m inan nom sg,,,т,е,в,с,,,S,СВЕТ,S m inan nom sg
22100,24,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22101,25,играют,ИГРАТЬ,V ipf praes pl indic - 3p,,,т,ю,а,р,г,и,V,ИГРАТЬ,V ipf praes pl indic - 3p
22102,26,тени,ТЕНЬ,S f inan nom pl,,,и,н,е,т,,,S,ТЕНЬ,S f inan nom pl
22103,27,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22104,28,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22105,29,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22106,30,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22107,31,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22108,32,	,_,,,,,,,,,,,_,31
22109,33,на,НА,PR,,,а,н,,,,,PR,НА,PR
22110,34,нна,НА,PR,,,а,н,н,,,,S,ННА,S m inan dat sg
22111,35,	,_,,,,,,,,,,,_,36
22112,36,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22113,37,на,НА,PR,,,а,н,,,,,PR,НА,PR
22114,38,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22115,39,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22116,40,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22117,41,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22118,42,стенах,СТЕНА,S f inan loc pl,,,х,а,н,е,т,с,S,СТЕНА,S f inan loc pl
22119,43,.,.,SENT,,,,,,,,,SENT,.,SENT
22120,,,,,,,,,,,,,,,
22121,1,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22122,2,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22123,3,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22124,4,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22125,5,	,_,,,,,,,,,,,_,6
22126,6,ааа,А,CONJ,,,а,а,а,,,,S,ААА,S m inan nonflex nonflex
22127,7,	,_,,,,,,,,,,,_,6
22128,8,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22129,9,а,А,CONJ,,,а,,,,,,CONJ,А,CONJ
22130,10,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22131,11,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22132,12,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22133,13,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22134,14,В,В,PR,,,в,,,,,,PR,В,PR
22135,15,баре,БАР,S m inan loc sg,,,е,р,а,б,,,S,БАР,S m inan loc sg
22136,16,почти,ПОЧТИ,ADV -,,,и,т,ч,о,п,,ADV,ПОЧТИ,ADV -
22137,17,никого,НИКТО,S m-f - gen sg,,,о,г,о,к,и,н,S,НИКТО,S m - gen sg
22138,18,нет,НЕТ,ADV -,,,т,е,н,,,,ADV,НЕТ,ADV -
22139,19,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22140,20,но,НО,CONJ,,,о,н,,,,,CONJ,НО,CONJ
22141,21,при,ПРИ,PR,,,и,р,п,,,,PR,ПРИ,PR
22142,22,этом,ЭТОТ,APRO - gen sg plen m -,,,м,о,т,э,,,S,ЭТО,S n - loc sg
22143,23,он,ОН,SPRO sg 3p m nom,,,н,о,,,,,SPRO,ОН,SPRO sg 3p m nom
22144,24,довольно,ДОВОЛЬНО,ADV -,,,о,н,ь,л,о,в,ADV,ДОВОЛЬНО,ADV -
22145,25,сильно,СИЛЬНО,ADV -,,,о,н,ь,л,и,с,ADV,СИЛЬНО,ADV -
22146,26,прокурен,ПРОКУРИТЬ,PARTCP pf praet - sg brev m pass -,,,н,е,р,у,к,о,PARTCP,ПРОКУРИТЬ,PARTCP pf praet - sg brev m pass -
22147,27,.,.,SENT,,,,,,,,,SENT,.,SENT
22148,,,,,,,,,,,,,,,
22149,1,Хм,ХМ,INTJ,,,м,х,,,,,INTJ,ХМ,INTJ
22150,2,.,.,SENT,,,,,,,,,SENT,.,SENT
22151,,,,,,,,,,,,,,,
22152,1,Я,Я,SPRO sg 1p - nom,,,я,,,,,,SPRO,Я,SPRO sg 1p - nom
22153,2,не,НЕ,PART,,,е,н,,,,,PART,НЕ,PART
22154,3,знаю,ЗНАТЬ,V ipf praes sg indic - 1p,,,ю,а,н,з,,,V,ЗНАТЬ,V ipf praes sg indic - 1p
22155,4,.,.,SENT,,,,,,,,,SENT,.,SENT
22156,,,,,,,,,,,,,,,
22157,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22158,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22159,3,У,У,PR,,,у,,,,,,PR,У,PR
22160,4,тебя,ТЫ,SPRO sg 2p - acc,,,я,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - acc
22161,5,настолько,НАСТОЛЬКО,ADV -,,,о,к,ь,л,о,т,ADV,НАСТОЛЬКО,ADV -
22162,6,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22163,7,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22164,8,form,FORM,NONLEX,,,,,,,,,NONLEX,FORM,NONLEX
22165,9,=,=,PUNC,,,,,,,,,PUNC,=,PUNC
22166,10,	,_,,,,,,,,,,,_,11
22167,11,прим,ПРЯМО,anom ,,,м,и,р,п,,,S,ПРИМА,S n inan nom sg
22168,12,	,_,,,,,,,,,,,_,11
22169,13,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22170,14,прямо,ПРЯМО,ADV -,,,о,м,я,р,п,,ADV,ПРЯМО,ADV -
22171,15,<,<,PUNC,,,,,,,,,PUNC,<,PUNC
22172,16,/,/,PUNC,,,,,,,,,PUNC,/,PUNC
22173,17,distinct,DISTINCT,NONLEX,,,,,,,,,NONLEX,DISTINCT,NONLEX
22174,18,>,>,PUNC,,,,,,,,,PUNC,>,PUNC
22175,19,картина,КАРТИНА,S f inan nom sg,,,а,н,и,т,р,а,S,КАРТИНА,S f inan nom sg
22176,20,складывается,СКЛАДЫВАТЬСЯ,V ipf praes sg indic - 3p,,,я,с,т,е,а,в,V,СКЛАДЫВАТЬСЯ,V ipf praes sg indic - 3p
22177,21,?,?,SENT,,,,,,,,,SENT,?,SENT
22178,,,,,,,,,,,,,,,
22179,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22180,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22181,3,Да,ДА,PART,,,а,д,,,,,CONJ,ДА,CONJ
22182,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22183,5,у,У,PR,,,у,,,,,,PR,У,PR
22184,6,меня,Я,SPRO sg 1p - acc,,,я,н,е,м,,,SPRO,Я,SPRO sg 1p - acc
22185,7,такое,ТАКОЙ,A - nom sg plen n -,,,е,о,к,а,т,,A,ТАКОЙ,A - nom sg plen n -
22186,8,складывается,СКЛАДЫВАТЬСЯ,V ipf praes sg indic - 3p,,,я,с,т,е,а,в,V,СКЛАДЫВАТЬСЯ,V ipf praes sg indic - 3p
22187,9,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22188,10,вот,ВОТ,PART,,,т,о,в,,,,PART,ВОТ,PART
22189,11,..,..,SENT,,,,,,,,,SENT,..,SENT
22190,,,,,,,,,,,,,,,
22191,1,Где-то,ГДЕ-ТО,ADV -,,,о,т,,е,д,г,ADV,ГДЕ-ТО,ADV -
22192,2,там,ТАМ,ADV -,,,м,а,т,,,,ADV,ТАМ,ADV -
22193,3,ээ,Э,INTJ distort,,,э,э,,,,,NONLEX,ЭЭ,NONLEX
22194,4,...,...,SENT,,,,,,,,,SENT,...,SENT
22195,,,,,,,,,,,,,,,
22196,1,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22197,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22198,3,знаешь,ЗНАТЬ,V ipf praes sg indic - 2p,,,ь,ш,е,а,н,з,V,ЗНАТЬ,V ipf praes sg indic - 2p
22199,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22200,5,иногда,ИНОГДА,ADV -,,,а,д,г,о,н,и,ADV,ИНОГДА,ADV -
22201,6,в,В,PR,,,в,,,,,,PR,В,PR
22202,7,барах,БАР,S m inan loc pl,,,х,а,р,а,б,,S,БАР,S m inan loc pl
22203,8,над,НАД,PR,,,д,а,н,,,,PR,НАД,PR
22204,9,барной,БАРНАЯ,A - ins sg plen f -,,,й,о,н,р,а,б,A,БАРНЫЙ,A - ins sg plen f -
22205,10,стойкой,СТОЙКА,S f inan ins sg,,,й,о,к,й,о,т,S,СТОЙКА,S f inan ins sg
22206,11,висит,ВИСЕТЬ,V ipf praes sg indic - 3p,,,т,и,с,и,в,,V,ВИСЕТЬ,V ipf praes sg indic - 3p
22207,12,телик,ТЕЛИК,distort,,,к,и,л,е,т,,S,ТЕЛИК,S f inan nom sg
22208,13,.,.,SENT,,,,,,,,,SENT,.,SENT
22209,,,,,,,,,,,,,,,
22210,1,Что-то,ЧТО-ТО,SPRO inan sg acc ,,,о,т,,о,т,ч,S,ЧТО-ТО,S n - nom sg
22211,2,тихо,ТИХО,ADV -,,,о,х,и,т,,,ADV,ТИХО,ADV -
22212,3,по,ПО,PR,,,о,п,,,,,PR,ПО,PR
22213,4,телику,ТЕЛИК,distort,,,у,к,и,л,е,т,S,ТЕЛИК,S f inan acc sg
22214,5,идет,ИДТИ,V ipf praes sg indic - 3p,,,т,е,д,и,,,V,ИДТИ,V ipf praes sg indic - 3p
22215,6,..,..,SENT,,,,,,,,,SENT,..,SENT
22216,,,,,,,,,,,,,,,
22217,1,Данаа,ДАНА,persn,,,а,а,н,а,д,,S,ДАНАА,S m inan nonflex nonflex
22218,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
22219,3,Даа,ДА,PART,,,а,а,д,,,,S,ДАА,S m inan nonflex nonflex
22220,4,!,!,SENT,,,,,,,,,SENT,!,SENT
22221,,,,,,,,,,,,,,,
22222,1,Да,ДА,PART,,,а,д,,,,,PART,ДА,PART
22223,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22224,3,да,ДА,PART,,,а,д,,,,,PART,ДА,PART
22225,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22226,5,да,ДА,PART,,,а,д,,,,,PART,ДА,PART
22227,6,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22228,7,да,ДА,PART,,,а,д,,,,,PART,ДА,PART
22229,8,.,.,SENT,,,,,,,,,SENT,.,SENT
22230,,,,,,,,,,,,,,,
22231,1,Как,КАК,CONJ,,,к,а,к,,,,CONJ,КАК,CONJ
22232,2,в,В,PR,,,в,,,,,,PR,В,PR
22233,3,сериалах,СЕРИАЛ,S m inan loc pl,,,х,а,л,а,и,р,S,СЕРИАЛ,S m inan loc pl
22234,4,да,ДА,PART,,,а,д,,,,,CONJ,ДА,CONJ
22235,5,такое,ТАКОЙ,A - nom sg plen n -,,,е,о,к,а,т,,A,ТАКОЙ,A - nom sg plen n -
22236,6,есть,БЫТЬ,V ipf praes sg indic - 3p,,,ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p
22237,7,?,?,SENT,,,,,,,,,SENT,?,SENT
22238,,,,,,,,,,,,,,,
22239,1,Ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22240,2,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22241,3,ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22242,4,",",",",PUNC,,,,,,,,,PUNC,",",PUNC
22243,5,ну,НУ,PART,,,у,н,,,,,PART,НУ,PART
22244,6,..,..,SENT,,,,,,,,,SENT,..,SENT
22245,,,,,,,,,,,,,,,
22246,1,Лера,ЛЕРА,persn,,,а,р,е,л,,,S,ЛЕРА,S - anim nom sg
22247,2,@,@,PUNC,,,,,,,,,PUNC,@,PUNC
